"LTER_site","samp_loc","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","SODDIE STREAM",2008,"2008-06-03","1500","5.9800000000000004","10.01","33.740000000000002","NP","NP","1.0471285480508978","u","45.24462564743903","16.975673370283189","20.861648801607672","10.087991188047694","3.1309057061461649","0.2741718799643254","24.921508698585075","0.29056628139730095","43.545218258206937","94.217067555428486","62.357152566092871","0.20348123059216452","14.853106013550658","13.039999999999999","1.8131060135506587","12.765828120035673","0.2741718799643254","0.54239039194162852","0.11945502679666818","0.42293536514496033","0.022599599664234526","0.096855427132433655","-20.159537266733651","0.013982085909483605","-148.5315304346565","0.13671705899488912","12.744767699212701","NP","NP","NP","6.6299999999999999","NP","SO4 2++ and K+ were checked."
"NWT","SODDIE STREAM",2008,"2008-06-06","1300","5.9500000000000002","9.0800000000000001","33.909999999999997","NP","NP","1.1220184543019616","u","46.545424457463689","18.314187549582925","22.433824371038458","6.674850391284334","3.1026993484331364","0.12902206115968254","28.044504776102002","0.29056628139730095","52.434593747774692","95.090305223671365","65.476792467092125","0.18443076559565127","8.1213276503387668","13.651252614820052","NP","13.52223055366037","0.12902206115968254","0.2550526247820753","0.19371085426486731","0.061341770517207989","0.096855427132433655","0.096855427132433655","-20.063328414503669","0.067012175446322583","-146.53144569419706","0.066946624349190728","13.975181621832292","NP","NP","NP","6.1689999999999996","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-06-10","1300","6.0599999999999996","9.3499999999999996","32.399999999999999","NP","NP","0.87096358995607992","u","47.195823862476018","18.165463751882953","24.010900520996262","5.4728658380645498","2.961667559867994","u","29.231243285558435","0.24213856783108414","55.661076693014316","95.716017563375857","64.835049413257508","0.19234358719405317","10.372678789436485","11.6","u","11.6","u","0.22599599664234518","0.12268354103441595","0.10331245560792923","0.04197068509072123","0.08071285594369472","-19.945","0.021000000000000001","-146.017","0.32600000000000001","13.543000000000006","NP","NP","NP","6.0149999999999997","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-06-12","1000","6.29","9.0899999999999999","34.479999999999997","NP","NP","0.51286138399136372","u","43.293427432402048","17.124397167983158","23.580328623080668","4.8846606311697611","3.6386201449806785","u","28.918943677806741","0.29056628139730095","52.870860927152322","89.395675238627007","67.328130104184723","0.14080531726608203","11.137527040630555","10.981601662061728","0.15592537856882771","12.658156453697158","u","0.15174016917414607","0.10331245560792923","0.048427713566216835","0.006457028475495577","0.096855427132433655","-20.148218673549696","0.059734046653912479","-148.40825749281021","0.16428238736590661","12.77749189558736","NP","NP","NP","5.2469999999999999","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-06-16","0830","6.2000000000000002","8.1300000000000008","30.850000000000001","NP","NP","0.63095734448019258","u","37.439832787291103","15.216984794337144","21.575637709362415","3.4525088230781038","3.1309057061461649","u","24.983968620135414","<0.06","48.509613330484946","78.315921458548956","58.964874326281581","0.14095960779975067","8.852906109219159","7.8774443659106002","0.97546174330855884","13.636331184361769","u","0.16465422612513722","0.16465422612513722","u","0.16465422612513722","<0.02","-20.428866232658727","0.038647878643266298","-150.27507830929494","0.19823328017986278","13.155851551974877","NP","NP","NP","4.7329999999999997","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-06-19","1430","6.2699999999999996","8.3900000000000006","34.030000000000001","NP","NP","0.53703179637025245","u","38.740631597315755","14.794072191339042","21.861533403165748","3.4780829625083118","1.8334132513468535","u","25.046428541685753","0.27119519597081421","50.290963469344156","79.4113519506991","61.181036989003424","0.12966786537437899","12.208443102229648","10.994738232417342","1.2137048698123056","10.994738232417342","u","0.19693936850261512","0.087169884419190297","0.10976948408342482","u","0.090398398656938064","-20.267733289294615","0.047314680788898118","-149.36437611988552","0.19858714058802124","12.777490194471397","NP","NP","NP","4.4039999999999999","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-06-24","1000","6.2599999999999998","8.3300000000000001","30.210000000000001","NP","NP","0.54954087385762418","u","34.838235167241798","13.666305250010769","21.718564457663835","2.889877755613524","1.9744450399119959","u","24.442649300032478","0.32930845225027439","50.188207647938476","73.662523504387551","56.956402792194751","0.12789969406317134","13.136570355615527","12.779598335082495","0.35697202053303201","12.779598335082495","u","0.13559759798540713","0.12914056950991154","0.0064570284754955909","0.019371085426486745","0.1097694840834248","-19.876833342202701","0.057785539108678445","-147.14297758770886","0.16598513712143836","11.871689149912754","NP","NP","NP","4.3259999999999996","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-06-26","1000","6.1600000000000001","8.2100000000000009","39.979999999999997","NP","NP","0.69183097091893531","u","39.391031002328091","15.076013926671111","21.718564457663835","2.4373606922585984","2.0590641130510816","u","24.52592919543293","0.34867953767676119","51.547247739087098","79.314801049840568","66.913672846160765","0.084806521420031838","10.138005383138069","11.42310465705698","u","11.42310465705698","u","0.13559759798540713","0.14205462646090269","u","0.025828113901982294","0.1162265125589204","-20.219128845752149","0.013010967326298386","-148.35415105374361","0.22385886665400198","13.398879712273583","NP","NP","NP","3.9980000000000002","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-01","1230","6.2000000000000002","8.7100000000000009","45.100000000000001","NP","NP","0.63095734448019258","u","43.943826837414377","16.485722603331453","23.580328623080668","3.9086357876026545","1.4949369587905112","u","23.484930502927288","<0.06","55.341059602649011","88.549471195909334","70.079867461717797","0.11643245751692158","12.922387143295708","11.137527040630555","1.7848601026651529","11.137527040630555","u","0.14205462646090269","<0.03","0.14205462646090269","u","<0.02","-19.893643970575251","0.060147792083071493","-147.51413525071854","0.032256497681768179","11.635016513883471","NP","NP","NP","4.5049999999999999","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-03","1430","6.2300000000000004","9.0899999999999999","49.909999999999997","NP","NP","0.58884365535558747","u","47.195823862476018","16.975673370283189","24.58550955749071","3.4672532589994378","1.6641751050686824","u","22.860331287423904","<0.06","56.413836074912766","92.813103704604941","74.43450639249258","0.1098885496865543","11.137527040630555","11.708682273483404","u","11.708682273483404","u","0.12914056950991154","0.11622651255892039","0.012914056950991154","0.11622651255892039","<0.02","-19.864057526303458","0.062382087884138564","-146.74797173205647","0.1392252580342544","12.164488478371197","NP","NP","NP","4.6740000000000004","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-08","1100","6.1799999999999997","9.2599999999999998","48.020000000000003","NP","NP","0.66069344800759511","u","47.195823862476018","17.719292358783044","25.016839338571888","3.0258707303962211","1.6359687473556539","u","21.944252438018939","0.44553496480919474","62.687566759239481","93.618519738234752","72.045756150183792","0.1302197680964185","12.879550500831744","11.637287869376799","1.2422626314549454","11.637287869376799","u","1.2074643249176731","0.18079679731387613","1.0266675276037969","0.032285142377477871","0.14851165493639826","-19.324866157588481","0.022703561600976287","-142.32502107660289","0.047907031799361711","12.273908184104954","NP","NP","NP","4.5231000000000003","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-11","0900","6.21","9.6600000000000001","49.149999999999999","NP","NP","0.61659500186148142","u","49.79742148252533","18.760358942682835","26.168540503749487","3.3201257494650318","2.2283022593292525","u","21.611132856417132","<0.06","68.531474756106249","98.663041680284167","72.989435115746375","0.14956735285005507","11.837192200875297","12.765319454261174","u","12.765319454261174","u","0.09362691289468586","0.10976948408342481","u","0.10976948408342481","<0.02","-19.172955675734794","0.028770710995163998","-141.7039817147739","0.10732069719670059","11.679663691104452","NP","NP","NP","4.7949999999999999","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-15","1015","6.4000000000000004","9.9499999999999993","51.240000000000002","NP","NP","0.3981071705534962","u","51.587772602313308","20.098873121982567","28.767016277901501","3.7615082780682489","2.7642230558767942","u","19.966354922258219","<0.06","79.189738659830525","104.61327745081913","73.970577978135012","0.17158717622643482","12.058514853605775","9.6810811968557893","2.3774336567499859","9.6810811968557893","u","<0.03","<0.03","u","u","<0.02","-18.992495492917026","0.018652182682359908","-140.74548529259957","0.30814218439238616","11.194478650736642","NP","NP","NP","3.9619","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-18","1315","6.4100000000000001","11.34","68.799999999999997","NP","NP","0.38904514499428028","u","53.552921016980484","21.139939705882362","34.711045768123256","2.8787432208618151","2.0026513976250246","u","19.674875288356638","0.39710725124297802","83.918001851456239","112.67169485684221","90.87463393722463","0.10708648516903609","8.8314877879871769","9.6096867927491836","u","9.6096867927491836","u","0.18725382578937172","0.17111125460063278","0.016142571188738936","0.038742170852973434","0.13236908374765935","-18.840278803812524","0.025207135991399655","-139.24472386406146","0.25573569712470917","11.477506566438734","NP","NP","NP","3.9628999999999999","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-22","1045","6.4900000000000002","10.380000000000001","62.829999999999998","NP","NP","0.32359365692962766","u","49.622624187646139","19.652701728882661","30.793882270132841","3.0258707303962211","2.3411276901813669","u","19.778975157607203","0.16465422612513719","85.949975076550615","103.41867257398749","85.114757073913708","0.097085782262899337","NP","10.259304475715192","NP","10.259304475715192","u","0.11622651255892039","0.13236908374765935","u","0.077484341705946952","0.054884742041712398","-18.934026567440398","0.024740395049400531","-139.60014590057688","0.010479126027460994","11.872066638946308","NP","NP","NP","3.323","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-24","0830","6.4100000000000001","10.710000000000001","69.189999999999998","NP","NP","0.38904514499428028","u","49.622624187646139","19.206530335782748","30.648959764765245","2.5844882017930035","2.7360166981637657","u","18.925356229752577","<0.06","82.305561489710186","102.45164763498143","90.851372927916344","0.060010830008166045","10.613063748063427","10.637766211884312","u","10.637766211884312","u","0.11622651255892039","0.12914056950991154","u","0.12914056950991154","<0.02","-18.489527082729392","0.048545646897902847","-137.05343974492439","0.16385441045634866","10.862776916910747","NP","NP","NP","3.331","NP","NaN"
"NWT","SODDIE STREAM",2008,"2008-07-29","1230","6.5300000000000002","10.34","62.82","NP","NP","0.29512092266663814","u","50.93272313075758","20.396320717382508","31.22877335416576","3.1729982399306262","2.9898739175810225","u","18.217477118848738","<0.06","88.288613544114511","106.02593636490312","84.027351036429764","0.1157495649208069","8.0675676640464911","8.4245396845795231","u","8.4245396845795231","u","<0.03","<0.03","u","u","<0.02","-18.736120693957037","0.024253751452826041","-138.60542639944822","0.079775047831826679","11.283539152208078","NP","NP","NP","2.9340000000000002","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-05-21","1315","6.1399999999999997","16.120000000000001","53.670000000000002","NP","NP","0.72443596007499","1.9990433149849713","83.774134321357295","32.147564171898644","25.565101697274446","22.594074754232519","8.5183200293346122","0.35481066818912699","30.667821481216219","0.087565130806482885","55.477924944812358","166.80435421982284","93.29851730954644","0.28260294274366193","NP","40.272314115574886","NP","37.918460132400789","2.3538539831740986","NP","0.23891783651822818","NP","0.20972945958273387","0.029188376935494295","-19.75243205128","0.037508133271767018","-146.64274832981769","0.13428849593616929","11.376708080422304","NP","NP","NP","15.190652269184001","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-05-26","0800","6.21","11.039999999999999","36.659999999999997","NP","NP","0.61659500186148142","0.85673284927927351","57.209802452185635","21.822479051069429","23.057297018677847","7.2528191492762533","3.3565565678503932","u","28.023684802251889","<0.06","54.810332550024924","110.81572552234991","68.040241370102279","0.23916162762391338","NP","16.001849097381964","NP","15.14511624810269","0.85673284927927351","NP","0.1162688402669594","NP","0.1162688402669594","<0.02","-20.070039079653334","0.067704895471249346","-146.91140555409334","0.11072318863904233","13.648907083133338","NP","NP","NP","7.4360031748749984","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-06-02","1130","5.9400000000000004","9.0999999999999996","31.420000000000002","NP","NP","1.1481536214968806","u","41.280707845558879","16.22678900954261","27.251738031648816","4.4652329599508978","2.5949849095986233","u","26.33726692039275","0.077410576612642862","49.928184860784732","90.372621468198076","60.429662406604017","0.19855772931431909","NP","10.352188595457887","NP","10.352188595457887","u","NP","0.089006042756487699","NP","0.063202517218940074","0.025803525537547622","-19.790637336533333","0.08352914485697234","-145.46342397992612","0.31907554748935751","12.861674712340545","NP","NP","NP","5.1609999999999996","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-06-12","1130","6.0099999999999998","8.5500000000000007","29.640000000000001","NP","NP","0.97723722095580956","u","38.022946106347305","15.324544035867062","26.547537255652511","3.8704736535215591","2.3975404056074239","u","27.66974524679997","<0.06","54.055116428113656","84.742738272344241","59.707285652407393","0.17331566959780201","NP","9.7096389584984326","NP","9.7096389584984326","u","NP","0.081875211971936132","NP","0.081875211971936132","<0.02","-19.329867410693335","0.047558152061562685","-143.13982167035741","0.21638281661515577","11.499117615189277","NP","NP","NP","4.3559999999999999","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-06-16","1000","5.9299999999999997","8.6099999999999994","29.170000000000002","NP","NP","1.1748975549395291","u","37.010328459021956","14.783178409213555","24.168595420577816","3.8704736535215591","2.5103658364595378","u","26.774486371245118","<0.06","52.301644947660755","81.007473497274404","58.454852207704661","0.16171120892733379","NP","9.9238221708182515","NP","9.9238221708182515","u","NP","<0.03","NP","u","<0.02","-19.390326995600002","0.0563080472193195","-143.55101782935401","0.11933603535640669","11.57159813544601","NP","NP","NP","3.8370000000000002","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-06-25","1200","5.9900000000000002","8.1199999999999992","32.420000000000002","NP","NP","1.0232929922807528","u","38.022946106347305","14.602717911220793","22.227268745269644","2.4275624085724514","2.0872704707641101","u","23.464110529077175","0.061506134911396643","51.307947019867555","78.303788163690953","58.032887134752684","0.1486826709288962","NP","8.9501622041989695","NP","8.9501622041989695","u","NP","<0.03","NP","u","0.020502044970465549","-18.842574926110395","0.040046102788831972","-139.38373757370374","0.4365572393379486","11.356861835179416","NP","NP","NP","4.3567410752511995","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-06-30","1420","6.0499999999999998","9.2100000000000009","39.950000000000003","NP","NP","0.8912509381337449","u","45.123870062375254","17.1290345426127","25.005514750019572","2.4275624085724514","1.8898259667729105","u","23.04771105207492","<0.06","56.932635476749986","90.577232701713726","64.887537018847837","0.16524448419433901","NP","11.750136626202718","NP","11.750136626202718","u","NP","0.071958309691999747","NP","0.071958309691999747","<0.02","-18.618830307637182","0.036594626037933689","-137.82723237910406","0.22604393632749642","11.123410081993399","NP","NP","NP","4.9512964259093986","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-07-07","1240","6.1299999999999999","10.140000000000001","50.340000000000003","NP","NP","0.74131024130091605","0.71394404106606124","46.140087326626755","18.318626604146097","26.229023305987873","2.5829880824510258","2.0872704707641101","u","20.674234033162055","0.093499175476205856","66.8535213273517","94.725979601578729","73.195003679402376","0.12822087806708893","NP","11.670605767128411","NP","10.95666172606235","0.71394404106606124","NP","0.064013896971653633","NP","0.032847505146251676","0.031166391825401953","-18.28541173746223","0.033153316525856812","-135.58879321789973","0.19451451316686905","10.694500681798104","NP","NP","NP","5.106280420600001","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-07-14","1230","6.2599999999999998","10.220000000000001","66.980000000000004","NP","NP","0.54954087385762418","u","49.191437528962084","18.808540712207964","29.273851882139038","2.9964088460948295","2.1718895439031956","u","19.862255053007654","<0.06","79.924802392651145","100.81977984326153","89.014144596910853","0.062189280873615992","NP","9.6382445543918269","NP","9.6382445543918269","u","NP","0.051242804501826257","NP","0.051242804501826257","<0.02","-18.47023362126296","0.099438040593681498","-137.01393679154","0.27628536340574017","10.747932178563673","NP","NP","NP","3.5539999999999998","NP","NaN"
"NWT","SODDIE STREAM",2009,"2009-07-21","1400","6.4800000000000004","10.42","74.969999999999999","NP","NP","0.33113112148259044","u","49.191437528962084","19.332017110891741","30.535280863687376","2.4275624085724514","1.9744450399119959","u","18.384036909649641","0.069379298345489754","81.664565975931069","101.81742903359624","95.39786124790713","0.03255106526743376","NP","9.3526669379654024","NP","9.3526669379654024","u","NP","0.069178868061663013","NP","0.04605243527983309","0.023126432781829919","-18.31034181982923","0.036725506492609139","-136.51161637372033","0.057492001427478484","9.9711181849135073","NP","NP","NP","3.343","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-05-28","1330","6.28","14.74","65.430000000000007","NP","NP","0.52480746024977143","u","79.820545512110783","26.914572846331023","16.618173276844512","19.275483920536036","6.8259385665529004","1.6611590374309126","19.820615105307429","0.1355975979854071","33.874385814996799","143.15358301607213","93.873310307276654","0.20791004774959446","NP","28.926591715532531","NP","27.265432678101618","1.6611590374309126","NP","0.41002130819396909","NP","0.36482210886550004","4.5199199328469032E-2","-18.890703556615218","3.1195249658934415E-2","-140.39885852150147","6.3794026075766022E-2","10.726769931420279","NP","NP","NP","11.825289742375002","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-06-01","1335","6.1","9.4","36.58","NP","NP","0.79432823472428116","1.0352188595457887","42.403618682634736","15.467228246133594","17.840819078243399","9.5158484626259536","3.1026993484331364","u","20.361934425410361","u","38.039201025421917","87.057061563907752","60.044633773843501","0.18363097534697106","NP","14.097256259706747","NP","13.062037400160957","1.0352188595457887","NP","0.1936549835087493","NP","0.1936549835087493","u","-19.292888208877802","5.6102463865259966E-2","-141.67147196963589","0.13281574248030781","12.671633701386526","NP","NP","NP","6.2946445864218745","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-06-10","DNS","6.08","8.84","36.659999999999997","NP","NP","0.83176377110266908","u","40.185386520119764","13.822620013162226","19.974006515933155","4.1233164681499668","2.6796039827377087","u","21.194733379414874","5.1415012826383437E-2","45.292352061525321","78.937093288467779","60.585752374978966","0.13152929060632426","NP","13.086594272740902","NP","13.086594272740902","u","NP","5.7957128843546188E-2","NP","4.0818791234751711E-2","1.713833760879448E-2","-19.842820247939187","2.5642496768082178E-2","-147.69601793295749","0.11638586907796922","11.046544050556008","NP","NP","NP","4.6905000000000001","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-06-15","1030","6","9.9499999999999993","36.5","NP","NP","1","0.64254963695945511","46.112895913173652","15.558699435669629","22.249345579343885","5.8664762971510411","3.2437311369982793","u","25.733487678739476","0.15838169560276358","52.00669372641174","91.429966862297661","65.635600511340527","0.16422674162310666","NP","9.9952165749248572","NP","9.3526669379654024","0.64254963695945511","NP","3.1677871763414481E-2","NP","u","5.2793898534254528E-2","-19.022961106589495","2.9445411038066555E-2","-139.81471357453702","5.1607394038502466E-2","12.368975278178937","NP","NP","NP","5.2649999999999997","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-06-22","DNS","5.98","9.85","38.46","NP","NP","1.0471285480508978","1.9990433149849713","44.627344646347311","14.827242719644618","23.74513248766845","2.7175819234668306","2.0872704707641101","u","22.756231418173339","0.19371085426486731","56.744855087944181","88.963473640163073","63.497212743202311","0.1670349353729482","NP","11.192031108979503","NP","9.192987793994531","1.9990433149849713","NP","7.7972660838122279E-2","NP","1.3402376083166509E-2","6.457028475495577E-2","-19.207924009803531","3.2064287144452162E-2","-143.10084637986907","0.63122917853643679","10.562545698559177","NP","NP","NP","4.8254336001024001","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-06-29","1130","6.13","10.029999999999999","47.28","NP","NP","0.74131024130091605","u","49.464410813907193","19.135513339914446","26.072815690654121","2.5837052522888855","2.200095901616224","u","19.112735994403593","u","68.752545752332125","97.997755338065559","68.592831896019817","0.17651011338790293","NP","12.279837506336253","NP","12.279837506336253","u","NP","0.25828288631109969","NP","0.25828288631109969","u","-19.349768952965803","0.30650863879425994","-144.62103750345543","0.97252684084072771","10.177114120271","NP","NP","NP","5.53","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-07-06","1320","6.21","12.57","63.56","NP","NP","0.61659500186148142","1.1067168569327546","53.57780127245509","19.22748469397828","36.84044740537108","7.0456754130223525","10.069669703551179","u","18.696336517401335","0.19371085426486731","81.457647938474693","118.41472064362104","92.519717075217372","0.12276328061195955","NP","12.850992739189103","NP","11.744275882256348","1.1067168569327546","NP","0.32408366077355205","NP","0.25951337601859625","6.457028475495577E-2","-19.032581264833954","6.8209595332407502E-2","-139.71412851954619","0.26317644901543874","12.546521599125441","NP","NP","NP","4.3550000000000004","NP","NaN"
"NWT","SODDIE STREAM",2010,"2010-07-13","1320","6.37","10.83","64.430000000000007","NP","NP","0.42657951880159212","u","52.744510978043913","20.195788088186902","30.34589715895746","2.9410260344739401","2.5103658364595378","u","18.758796438951673","0.18402531155162391","85.496937976215904","106.65380177846379","85.883187586962848","0.10787856536013057","NP","8.6101651352566986","NP","8.6101651352566986","u","NP","0.2001678827403629","NP","0.13882611222315494","6.1341770517207968E-2","-18.691808252448741","1.6055417449999273E-2","-139.64674434313974","0.58279538664163255","9.8877216764501838","NP","NP","NP","3.37820357547655","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-04","1230","6.5","10.66","58.11","NP","NP","0.31622776601683733","4.2079199785816757","46.6536984635529","QNS","30.73009455237975","QNS","4.0899218683891343","0.37093842583408732","26.670386501994553","QNS","QNS","QNS","89.24124679621778","QNS","NP","5.4382917143997656","NP","0.85943330998400214","4.5788584044157634","NP","QNS","NP","QNS","QNS","-18.584466950161115","3.1526476669629377E-2","-138.10605396411182","0.30878491230166988","10.569681637177098","NP","NP","NP","2.0221505449656001","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-08","1300","6.6","11.47","54.88","NP","NP","0.25118864315095779","u","46.6536984635529","16.751269786261933","34.370025527699241","9.4038946000051169","4.7104617380757619","1.1289430351472223","31.625540278321409","7.3091546096726301E-2","229.84606885968887","107.43007702067015","92.41803659764112","7.5117248550568963E-2","NP","7.2789917408208087","NP","6.1500487056735862","1.1289430351472223","NP","u","NP","u","2.4363848698908768E-2","-18.366975051821743","4.8452421378498124E-2","-135.96902310520503","7.2793104207549336E-2","10.966777309368922","NP","NP","NP","2.0470337036583","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-09","1200","6.58","11.18","54.45","NP","NP","0.26302679918953792","0.9531474729593713","45.014713725189623","16.06674895980586","34.239024600718579","8.7098432441972289","4.0617155106761063","u","31.375700592120058","0.15129374861496742","232.26922767224121","105.2465048020602","90.038709851411127","7.7874789331260547E-2","NP","4.9969744637573417","NP","4.04382699079797","0.9531474729593713","NP","u","NP","u","5.0431249538322474E-2","-18.359473416994863","3.7124868006448873E-3","-135.8466409922768","0.16219882955211956","11.0291463436821","NP","NP","NP","1.9714598897361","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-11","1130","6.5","11.09","61.37","NP","NP","0.31622776601683733","1.3148523797896714","44.605264908712577","16.237821172145445","35.948109605838241","6.9861976398547396","3.5540010718415926","0.38706618347904764","31.646360252171522","7.0286980706398883E-2","233.65384731968749","105.40847347235751","97.027714488198555","4.139950998184138E-2","NP","7.8283310194723805","NP","6.1264124562036617","1.701918563268719","NP","4.8965903841931953E-2","NP","2.5536910273132325E-2","2.3428993568799628E-2","-18.317319407901973","2.6302547403886462E-2","-135.95562647465619","4.1423836802276653E-2","10.582928788559599","NP","NP","NP","2.1926193878721003","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-14","1200","6.55","10.99","59.14","NP","NP","0.28183829312644504","0.59142574225192146","46.706586826347305","15.639232840276408","37.271967558886978","6.4151936173750714","2.9898739175810225","0.35481066818912699","32.812278787777842","u","237.48950732872731","106.90624487826413","95.296963373547982","5.7413933265878889E-2","NP","4.5440490531042412","NP","3.5978126426631927","0.94623641044104845","NP","6.5971955323819984E-2","NP","6.5971955323819984E-2","u","-18.419845195895864","3.5549051524910495E-2","-136.76483351817313","0.16145708594637595","10.593928048993774","NP","NP","NP","2.0064828796874998","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-15","1300","6.65","10.81","61.2","NP","NP","0.22387211385683345","1.073717630562516","48.952095808383234","15.81021141572886","38.203573981226455","6.1872762972482231","3.074492990720108","u","32.083579703023894","7.86982647123394E-2","238.15365782591851","110.45074724700612","96.436770958456336","6.7737176269050403E-2","NP","8.2062575899157544","NP","7.1325399593532381","1.073717630562516","NP","6.4974478362497617E-2","NP","3.8741723458384489E-2","2.6232754904113132E-2","-18.453271923758525","4.8135107718855326E-2","-135.83235961085006","0.15319448771727281","11.793815779218136","NP","NP","NP","2.1032469519000001","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-22","1400","6.45","10.43","65.08","NP","NP","0.35481338923357464","u","43.377629112335327","15.724717524267851","38.070235755765601","5.2783278510715572","2.256508617042281","u","29.64764276256069","5.6252083631432796E-2","243.34538645315425","102.80572363267392","97.040403463234412","2.884879608736508E-2","NP","8.8935254234810035","NP","8.8935254234810035","u","NP","9.2768444501840269E-2","NP","7.4017749958029344E-2","1.8750694543810932E-2","-18.525225226938904","1.242053865011546E-2","-137.08198256561039","0.29980073254502088","11.119819249900843","NP","NP","NP","2.8473845530952997","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-24","1730","6.51","10.32","59.44","NP","NP","0.30902954325135851","u","42.5597955649501","15.639232840276408","36.873953708061833","4.3736434010485397","2.3411276901813669","0.51608824463873015","31.146680879768816","u","245.42197807709692","99.755655057588243","93.443896814588911","3.2669631900467642E-2","NP","4.9982513588341293","NP","4.9982513588341293","u","NP","0.15235658341189384","NP","0.15235658341189384","u","-18.662034619259355","3.1794409065654547E-2","-137.84803501134652","0.16601583393911004","11.448241942728316","NP","NP","NP","1.7511725939904002","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-05-29","1030","6.51","9.92","61.7","NP","NP","0.30902954325135851","u","46.706586826347305","14.955679338729848","40.213944292038207","4.3736434010485397","2.5385721941725663","0.40319394112400797","31.375700592120058","7.0286980706398883E-2","246.80634273907148","106.55888340141526","96.087753708123032","5.1671865088154308E-2","NP","4.8384106353825267","NP","4.8384106353825267","u","NP","u","NP","u","2.3428993568799628E-2","-18.685252107973245","5.1043432103877941E-2","-137.83645110799102","7.6366437971286782E-2","11.645565755794934","NP","NP","NP","1.5475247090421003","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-06-01","1300","6.58","11.2","77.67","NP","NP","0.26302679918953792","u","46.24377347929142","16.237821172145445","39.944763341277437","5.3917107766968444","1.6923814627817109","u","29.897482448762045","u","243.69148886356299","108.08109556860069","109.25986391154376","-5.4235904072686362E-3","NP","4.8115120712014559","NP","4.8115120712014559","u","NP","6.3976642106282677E-2","NP","6.3976642106282677E-2","u","-18.696206028190769","4.6937008784421849E-2","-137.61818773293814","0.18333267365619998","11.951460492588012","NP","NP","NP","1.8479507491599001","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-06-05","1100","6.5","10.57","68.349999999999994","NP","NP","0.31622776601683733","u","43.377629112335327","16.152280306021719","40.079309676221627","4.9385778932228526","1.861619609059882","u","29.751742631811254","0.11264204476012143","249.92108050429397","104.86402475381837","100.07600428563126","2.3363032056882605E-2","NP","4.9126341359703964","NP","4.9126341359703964","u","NP","6.6969073106476443E-2","NP","2.9421724853102633E-2","3.7547348253373809E-2","-18.780312937334529","2.7549136342315619E-2","-137.79572994812861","0.17144112905955503","12.446773550547618","NP","NP","NP","1.6709929876047001","NP","NaN"
